id,year,school,dorm,mode,speed,target_units,is_early_riser,is_coffee_drinker,coffee_destination,coffee_duration_min,eats_lunch_on_campus_base,lunch_eateries,lunch_dining_halls,lunch_will_go_dorm,lunch_duration_min,lunch_avanti_eligible,lunch_yme_eligible,home_return_threshold_min,library_use_rate,library_destinations,eats_dinner_on_campus,dinner_duration_min,gym_days_per_week,gym_destination,gym_duration_min
4944,1,hs_social,Ujamaa,bike,5.32,12,False,True,CoHo,9,0.85,CoHo|Olives|Coupa Y2E2,Lakeside|Wilbur Dining,True,29,False,False,99,0.65,Lathrop|Green,True,38,3,AOERC,30
4945,2,engineering,Gavilan,bike,5.26,16,False,False,,10,0.85,Panda|CoHo|TAP,FloMo Dining|Wilbur Dining,True,47,False,False,173,0.4,Y2E2|Lathrop,False,33,0,AOERC,66
4946,4,hs_social,Twain,bike,5.05,16,False,False,,8,0.85,Treehouse|CoHo|Bytes,Stern Dining|Wilbur Dining,False,27,False,False,159,0.65,Y2E2|Green,True,44,1,ACSR,61
4947,1,hs_interdisc,Soto,bike,4.51,12,False,False,,2,0.85,CoHo|Subway|Treehouse,Wilbur Dining|Arrillaga,True,21,False,False,131,0.5,Lane|Green,False,44,0,ACSR,76
4948,2,engineering,Trancos,bike,4.52,17,True,True,CoHo,8,0.85,Coupa Green|Subway|Treehouse,Wilbur Dining|Stern Dining,True,11,False,False,147,0.4,Huang|Lathrop,False,51,4,ACSR,57
4949,3,engineering,Govco Suites,bike,4.9,12,False,True,Starbucks,4,0.85,Treehouse|Subway|Panda,Ricker|FloMo Dining,True,37,True,False,136,0.4,Lathrop|Y2E2,True,50,4,AOERC,66
4950,4,engineering,Sally Ride,bike,5.44,14,False,True,CoHo,9,0.85,Olives|Forbes|Coupa GSB,Stern Dining|Branner Dining,False,25,False,False,113,0.4,Y2E2|Lathrop,False,51,5,ACSR,35
4951,1,engineering,Burbank,bike,5.46,13,False,True,Forbes,9,0.85,Voyager|Forbes|Panda,Stern Dining|Lakeside,True,38,False,False,115,0.4,Lathrop|Y2E2,True,35,5,ACSR,44
4952,4,engineering,Naranja,bike,4.73,15,False,False,,7,0.85,CoHo|TAP|Coupa Y2E2,Lakeside|Stern Dining,True,41,False,False,98,0.4,Lathrop|Lane,False,50,0,AOERC,41
4953,3,hs_natural,Faisan,walk,1.55,12,False,False,,11,0.85,TAP|Treehouse|Forbes,FloMo Dining|EVGR Dining,True,24,False,False,132,0.5,Lathrop|Y2E2,False,48,2,AOERC,66
4954,4,engineering,Narnia,bike,4.57,14,True,True,Coupa Y2E2,7,0.85,CODAB|Treehouse|Olives,Stern Dining|Lakeside,True,26,False,False,139,0.4,Green|Lathrop,False,42,1,AOERC,39
4955,2,engineering,Loro,bike,5.55,13,True,False,,7,0.85,Coupa GSB|Treehouse|Coupa Green,FloMo Dining|Branner Dining,True,24,False,False,109,0.4,Huang|Y2E2,True,32,1,AOERC,38
4956,4,hs_natural,Toyon,bike,4.57,15,False,False,,6,0.85,TAP|Panda|Coupa Green,Branner Dining|Casper,False,38,False,False,165,0.5,Y2E2|Lathrop,True,51,2,ACSR,30
4957,3,hs_interdisc,Toyon,bike,5.31,16,False,True,Starbucks,8,0.85,Coupa GSB|Coupa Y2E2|Subway,Branner Dining|Lakeside,True,41,False,False,106,0.5,Y2E2|Huang,True,34,0,ACSR,74
4958,1,hs_natural,Otero,bike,5.38,14,True,True,Coupa Green,11,0.85,Voyager|Forbes|Bytes,Wilbur Dining|Stern Dining,False,31,False,False,83,0.5,Green|Y2E2,True,32,2,ACSR,73
4959,1,hs_humanities,Soto,bike,5.23,14,False,True,Forbes,11,0.85,CODAB|TAP|Forbes,Wilbur Dining|Casper,True,22,False,False,137,0.65,Lathrop|Green,False,40,1,ACSR,53
4960,1,hs_social,Branner,walk,1.36,12,True,True,Coupa GSB,13,0.85,Olives|Forbes|Treehouse,Branner Dining|Lakeside,False,30,False,False,114,0.65,Lathrop|Green,True,40,0,ACSR,58
4961,2,hs_social,Kairos,bike,5.74,12,True,True,Forbes,8,0.85,Coupa Y2E2|TAP|Bytes,Stern Dining|Arrillaga,False,32,False,False,79,0.65,Lathrop|Lane,False,22,1,ACSR,62
4962,3,hs_interdisc,Adelfa,bike,5.38,16,False,True,Coupa GSB,10,0.85,Treehouse|CoHo|Coupa Green,Lakeside|FloMo Dining,True,28,False,False,95,0.5,Huang|Lane,True,53,3,AOERC,83
4963,4,hs_interdisc,Narnia,walk,1.43,16,False,True,Forbes,7,0.85,CODAB|Forbes|Panda,Stern Dining|Branner Dining,True,34,False,False,190,0.5,Huang|Green,True,34,5,AOERC,24
4964,1,hs_humanities,Castano,walk,1.57,16,True,True,Starbucks,9,0.85,Voyager|TAP|Treehouse,Casper|Stern Dining,False,32,False,False,117,0.65,Y2E2|Lathrop,False,49,2,ACSR,77
4965,3,engineering,Gavilan,bike,4.7,13,True,True,Coupa Y2E2,5,0.85,CoHo|Voyager|Subway,FloMo Dining|Stern Dining,True,24,False,False,96,0.4,Y2E2|Huang,True,46,3,AOERC,52
4966,1,hs_interdisc,West Lagunita,walk,1.59,15,True,False,,11,0.85,Olives|Coupa Y2E2|Forbes,Lakeside|FloMo Dining,True,23,False,False,110,0.5,Lane|Y2E2,True,41,3,AOERC,58
4967,4,hs_natural,Hammarskjold,walk,1.6,14,False,True,Coupa Y2E2,8,0.85,Bytes|CoHo|Treehouse,Stern Dining|Lakeside,True,35,False,False,86,0.5,Lathrop|Huang,True,44,3,ACSR,61
4968,4,hs_interdisc,Cardenal,bike,5.44,17,True,True,Coupa Green,6,0.85,Panda|Voyager|Bytes,FloMo Dining|Lakeside,True,27,False,False,89,0.5,Y2E2|Lathrop,False,35,0,AOERC,74
4969,3,hs_interdisc,Kappa Alpha Theta,bike,4.45,14,True,True,CoHo,6,0.85,Subway|Olives|Coupa GSB,Stern Dining|Arrillaga,False,42,False,False,146,0.5,Lathrop|Huang,False,39,4,ACSR,85
4970,1,hs_humanities,Castano,bike,5.42,16,False,False,,8,0.85,CODAB|Coupa Y2E2|Panda,Casper|Wilbur Dining,True,26,False,False,115,0.65,Y2E2|Green,True,54,0,ACSR,67
4971,1,engineering,Muwekma-Tah-Ruk,bike,4.11,13,True,False,,5,0.85,Subway|CoHo|TAP,Stern Dining|EVGR Dining,True,33,False,False,63,0.4,Huang|Y2E2,True,30,2,AOERC,86
4972,4,hs_humanities,aKDPhi/Chi Omega,bike,5.26,14,False,False,,10,0.85,Coupa GSB|Forbes|Bytes,Stern Dining|Lakeside,True,39,False,False,95,0.65,Lathrop|Green,False,46,4,AOERC,53
4973,4,engineering,Paloma,bike,4.11,15,False,True,Bytes,9,0.85,Panda|Voyager|Subway,FloMo Dining|Ricker,True,28,False,False,108,0.4,Huang|Y2E2,False,31,1,AOERC,111
4974,3,hs_interdisc,Terra,walk,1.46,15,False,True,CoHo,7,0.85,Coupa GSB|Olives|Voyager,Stern Dining|Arrillaga,True,31,False,False,182,0.5,Y2E2|Lathrop,True,53,2,ACSR,35
4975,3,engineering,Govco Suites,walk,1.34,14,True,False,,8,0.85,CoHo|Coupa GSB|TAP,Ricker|Casper,True,31,True,False,121,0.4,Lathrop|Huang,True,54,2,AOERC,77
4976,1,hs_interdisc,Robinson,walk,1.56,15,True,True,Bytes,9,0.85,Olives|Coupa Y2E2|Forbes,Ricker|Lakeside,False,24,False,False,130,0.5,Green|Lathrop,True,52,0,AOERC,43
4977,1,engineering,Schiff,electric,7.54,17,False,True,Coupa Y2E2,6,0.85,Coupa Y2E2|Bytes|Treehouse,Ricker|Lakeside,False,26,False,False,120,0.4,Huang|Lathrop,True,41,0,AOERC,32
4978,4,hs_interdisc,Roble Hall,bike,5.33,13,False,False,,3,0.85,Voyager|Subway|TAP,Lakeside|FloMo Dining,True,13,False,False,164,0.5,Lathrop|Y2E2,False,38,0,AOERC,38
4979,3,hs_humanities,Faisan,bike,4.76,13,True,False,,6,0.85,Treehouse|Coupa GSB|CODAB,FloMo Dining|Arrillaga,False,27,False,False,149,0.65,Lathrop|Huang,False,29,3,AOERC,57
4980,1,engineering,West Lagunita,walk,1.57,13,False,True,Starbucks,12,0.85,Coupa Green|TAP|Panda,Lakeside|EVGR Dining,True,25,False,False,124,0.4,Lathrop|Y2E2,True,37,2,AOERC,49
4981,4,hs_social,Toyon,bike,4.18,18,False,True,Coupa GSB,9,0.85,Subway|Olives|Voyager,Branner Dining|EVGR Dining,False,22,False,False,100,0.65,Huang|Green,False,24,0,ACSR,44
4982,3,engineering,Burbank,bike,4.92,15,False,True,Coupa Y2E2,11,0.85,Bytes|Treehouse|Coupa Y2E2,Stern Dining|Lakeside,True,17,False,False,136,0.4,Lathrop|Lane,False,37,0,ACSR,58
4983,1,engineering,Otero,walk,1.7,17,True,False,,7,0.85,Treehouse|Coupa GSB|Panda,Wilbur Dining|Arrillaga,False,37,False,False,149,0.4,Huang|Y2E2,False,45,3,ACSR,48
4984,3,engineering,Mirrielees,bike,5.3,12,False,False,,9,0.85,Forbes|Bytes|Olives,EVGR Dining|Stern Dining,False,25,False,False,134,0.4,Lathrop|Y2E2,True,46,1,ACSR,57
4985,2,engineering,Terra,walk,1.5,12,False,True,Coupa Green,8,0.85,TAP|Coupa GSB|Coupa Y2E2,Stern Dining|Wilbur Dining,True,30,False,False,140,0.4,Lathrop|Huang,True,41,4,ACSR,43
4986,4,hs_social,Robert Moore North,walk,1.39,17,True,True,CoHo,10,0.85,Subway|TAP|CODAB,Stern Dining|Wilbur Dining,True,31,False,False,108,0.65,Lane|Lathrop,False,25,0,AOERC,39
4987,4,engineering,EVGR,walk,1.64,16,False,False,,8,0.85,Treehouse|Coupa GSB|Subway,Casper|Wilbur Dining,True,49,False,False,143,0.4,Lane|Huang,False,41,1,ACSR,43
4988,4,hs_interdisc,Toussaint,bike,4.47,13,False,True,CODAB,6,0.85,Subway|TAP|Voyager,Stern Dining|Casper,False,41,False,False,113,0.5,Lathrop|Huang,False,54,1,ACSR,21
4989,3,engineering,Adelfa,bike,5.59,15,False,True,Bytes,6,0.85,CoHo|Bytes|Olives,Lakeside|Ricker,True,20,False,False,84,0.4,Huang|Lathrop,True,33,1,AOERC,46
4990,2,hs_social,Cardenal,bike,5.51,14,True,True,Forbes,4,0.85,TAP|Coupa Green|Subway,FloMo Dining|Casper,True,40,False,False,126,0.65,Lathrop|Green,True,38,0,AOERC,84
4991,2,engineering,Potter,walk,1.34,12,True,True,Coupa Y2E2,7,0.85,Panda|Treehouse|Coupa Y2E2,Ricker|FloMo Dining,True,24,False,False,99,0.4,Huang|Y2E2,False,41,2,AOERC,63
4992,4,engineering,Mirrielees,bike,4.3,15,False,True,Coupa Green,7,0.85,CoHo|CODAB|Treehouse,EVGR Dining|FloMo Dining,False,34,False,False,93,0.4,Huang|Lathrop,False,57,0,ACSR,71
4993,1,hs_social,Cardenal,bike,4.1,14,False,False,,8,0.85,CoHo|Panda|Forbes,FloMo Dining|Ricker,True,27,False,False,149,0.65,Huang|Y2E2,False,33,0,AOERC,33
4994,3,engineering,Alpha Phi/KKG,bike,5.24,15,False,True,Coupa GSB,6,0.85,CODAB|TAP|Coupa GSB,Stern Dining|Lakeside,True,24,False,False,141,0.4,Lane|Y2E2,True,25,3,ACSR,70
4995,2,hs_interdisc,Enchanted Broccoli Forest,bike,4.73,17,False,True,Starbucks,11,0.85,Panda|Coupa Y2E2|Subway,Stern Dining|FloMo Dining,False,30,False,False,87,0.5,Lane|Y2E2,True,39,1,AOERC,57
4996,3,hs_interdisc,Jerry,bike,5.58,15,False,True,Coupa Y2E2,10,0.85,TAP|Forbes|Treehouse,Stern Dining|FloMo Dining,False,30,False,False,106,0.5,Lathrop|Y2E2,True,25,1,AOERC,50
4997,2,engineering,Pi Beta Phi,bike,5.75,17,False,False,,6,0.85,Coupa GSB|Subway|Forbes,Stern Dining|Wilbur Dining,True,27,False,False,108,0.4,Lane|Huang,False,47,2,ACSR,23
4998,4,engineering,Kappa Alpha Theta,bike,4.0,12,False,True,Coupa Y2E2,10,0.85,Panda|Coupa Green|Voyager,Stern Dining|Branner Dining,True,22,False,False,140,0.4,Y2E2|Lathrop,False,54,0,ACSR,58
4999,1,engineering,Okada,electric,7.78,12,False,True,CODAB,7,0.85,TAP|Olives|Coupa GSB,Wilbur Dining|Arrillaga,False,29,False,False,82,0.4,Huang|Lathrop,True,26,0,ACSR,69
5000,4,hs_humanities,Kimball,bike,5.55,12,True,False,,5,0.85,Coupa GSB|Subway|Olives,Casper|Wilbur Dining,True,26,False,False,128,0.65,Green|Huang,False,38,1,ACSR,35
5001,3,hs_interdisc,Adelfa,bike,5.35,13,True,False,,9,0.85,Olives|Panda|CODAB,Lakeside|Branner Dining,False,19,False,False,77,0.5,Huang|Lathrop,False,51,0,AOERC,40
5002,2,hs_interdisc,Murray,bike,5.22,12,False,True,Starbucks,12,0.85,TAP|Voyager|CoHo,Ricker|Lakeside,True,35,False,True,115,0.5,Y2E2|Huang,True,69,2,AOERC,84
5003,4,hs_interdisc,EVGR,bike,5.6,15,True,True,Bytes,9,0.85,Treehouse|Voyager|Subway,Wilbur Dining|Ricker,True,25,False,False,35,0.5,Green|Huang,True,37,3,ACSR,28
5004,3,hs_interdisc,Delta Delta Delta,walk,1.39,15,True,True,Bytes,8,0.85,Coupa GSB|Treehouse|Coupa Green,Stern Dining|EVGR Dining,False,37,False,False,119,0.5,Huang|Lathrop,False,36,3,ACSR,63
5005,3,engineering,Kappa Alpha,walk,1.33,15,False,True,Coupa Y2E2,9,0.85,Coupa Y2E2|Treehouse|CODAB,Stern Dining|Arrillaga,True,30,False,False,179,0.4,Lathrop|Huang,False,33,0,AOERC,49
5006,4,engineering,EVGR,walk,1.49,14,False,True,Starbucks,8,0.85,Coupa GSB|Coupa Green|Treehouse,Branner Dining|Wilbur Dining,True,34,False,False,70,0.4,Green|Huang,True,59,1,ACSR,71
5007,2,engineering,Potter,bike,5.18,12,False,True,Coupa Green,8,0.85,Subway|TAP|Coupa Green,Ricker|Lakeside,True,33,False,False,80,0.4,Y2E2|Lathrop,True,42,2,AOERC,64
5008,4,hs_social,Naranja,bike,4.53,17,True,True,Coupa Green,7,0.85,Panda|Olives|Treehouse,Lakeside|FloMo Dining,True,29,False,False,117,0.65,Lane|Lathrop,True,30,0,AOERC,71
5009,2,engineering,Crothers Memorial,bike,4.73,18,False,True,Coupa Green,5,0.85,Panda|Olives|CoHo,Arrillaga|Casper,True,44,False,False,94,0.4,Lathrop|Y2E2,False,42,5,ACSR,69
5010,4,engineering,Meier,walk,1.45,16,False,False,,9,0.85,Treehouse|Coupa Green|TAP,Lakeside|Wilbur Dining,True,29,False,False,148,0.4,Huang|Lathrop,False,32,4,AOERC,64
5011,4,hs_social,Crothers Memorial,bike,5.51,13,False,False,,10,0.85,Olives|Bytes|CoHo,Arrillaga|Stern Dining,True,20,False,False,104,0.65,Green|Lathrop,False,41,4,ACSR,49
5012,4,hs_social,Xanadu,bike,4.36,15,False,False,,6,0.85,CoHo|Subway|Bytes,Stern Dining|Branner Dining,True,36,False,False,127,0.65,Lathrop|Huang,False,41,4,AOERC,75
5013,2,hs_humanities,Otero,bike,5.32,16,False,True,Starbucks,7,0.85,TAP|Coupa Y2E2|Subway,Wilbur Dining|Lakeside,True,13,False,False,78,0.65,Green|Lathrop,False,37,1,ACSR,64
5014,2,hs_social,Junipero,bike,4.57,17,True,True,Coupa Green,9,0.85,Olives|TAP|Treehouse,Wilbur Dining|Casper,False,39,False,False,158,0.65,Lathrop|Y2E2,True,40,0,ACSR,48
5015,3,hs_social,Synergy,bike,4.03,15,True,True,Coupa GSB,11,0.85,Coupa Green|TAP|Panda,Stern Dining|FloMo Dining,True,28,False,False,65,0.65,Huang|Green,True,41,3,AOERC,42
5016,2,hs_interdisc,Alpha Phi/KKG,electric,7.2,13,False,True,CODAB,7,0.85,TAP|Subway|Voyager,Stern Dining|Wilbur Dining,True,25,False,False,89,0.5,Lane|Lathrop,True,62,1,ACSR,81
5017,3,hs_interdisc,Phi Kappa Psi,bike,4.82,15,True,True,CoHo,8,0.85,CoHo|Subway|Voyager,Stern Dining|FloMo Dining,True,29,False,False,133,0.5,Lathrop|Huang,True,47,4,ACSR,23
5018,3,engineering,576 Alvarado,electric,6.2,12,True,False,,7,0.85,Voyager|Coupa Green|CODAB,Stern Dining|FloMo Dining,False,36,False,False,97,0.4,Lathrop|Lane,True,37,1,ACSR,82
5019,4,hs_interdisc,Naranja,walk,1.31,14,False,True,Forbes,6,0.85,Treehouse|CODAB|Panda,Lakeside|Ricker,True,41,False,False,139,0.5,Lane|Y2E2,True,48,6,AOERC,35
5020,4,hs_humanities,Faisan,bike,4.9,14,False,False,,9,0.85,TAP|Voyager|Coupa Y2E2,FloMo Dining|Wilbur Dining,False,23,False,False,128,0.65,Lathrop|Green,True,31,5,AOERC,72
5021,3,hs_humanities,Twain,walk,1.57,13,True,True,Coupa Green,10,0.85,Panda|Voyager|Forbes,Stern Dining|Arrillaga,True,36,False,False,69,0.65,Lathrop|Green,False,40,3,ACSR,61
5022,4,hs_humanities,Otero,bike,5.44,12,False,True,Forbes,9,0.85,Voyager|TAP|Olives,Wilbur Dining|Arrillaga,True,28,False,False,131,0.65,Lathrop|Huang,False,50,3,ACSR,58
5023,2,hs_humanities,Faisan,bike,4.21,16,False,False,,8,0.85,CODAB|TAP|Bytes,FloMo Dining|Casper,False,35,False,False,95,0.65,Huang|Y2E2,True,52,6,AOERC,70
5024,4,hs_social,Phi Kappa Psi,walk,1.64,16,False,True,Coupa GSB,7,0.85,Panda|Treehouse|Subway,Stern Dining|Arrillaga,True,27,False,False,122,0.65,Green|Lathrop,True,27,1,ACSR,54
5025,3,engineering,576 Alvarado,bike,4.61,14,True,True,Bytes,8,0.85,Olives|CODAB|TAP,Stern Dining|Wilbur Dining,True,27,False,False,87,0.4,Huang|Lane,False,32,0,ACSR,58
5026,2,hs_social,Roble Hall,bike,4.09,15,True,True,Starbucks,7,0.85,Coupa GSB|Coupa Y2E2|Treehouse,Lakeside|Stern Dining,True,35,False,False,67,0.65,Lathrop|Y2E2,False,40,1,AOERC,53
5027,1,engineering,Larkin,walk,1.31,14,False,True,Starbucks,5,0.85,Subway|Forbes|Coupa GSB,Stern Dining|Branner Dining,True,10,False,False,140,0.4,Huang|Green,False,48,1,ACSR,72
5028,3,hs_social,Twain,electric,6.4,15,True,False,,4,0.85,Panda|CODAB|TAP,Stern Dining|EVGR Dining,True,28,False,False,125,0.65,Y2E2|Green,False,40,1,ACSR,68
5029,2,hs_natural,Crothers Memorial,electric,7.43,13,True,True,Coupa GSB,8,0.85,Treehouse|Coupa Green|Olives,Arrillaga|Casper,True,15,False,False,115,0.5,Y2E2|Green,True,27,4,ACSR,82
5030,3,engineering,Potter,bike,5.43,15,True,True,CODAB,8,0.85,Panda|Voyager|Bytes,Ricker|Lakeside,False,18,False,False,129,0.4,Y2E2|Huang,True,40,3,AOERC,48
5031,1,engineering,Potter,bike,5.18,15,False,True,Bytes,6,0.85,Coupa Y2E2|Coupa Green|Bytes,Ricker|Arrillaga,False,40,False,False,143,0.4,Green|Huang,False,40,4,AOERC,80
5032,4,engineering,Meier,bike,5.32,15,False,True,CODAB,9,0.85,Coupa Y2E2|Coupa Green|CODAB,Lakeside|EVGR Dining,True,31,False,False,110,0.4,Lathrop|Huang,True,43,3,AOERC,52
5033,4,engineering,Casa Zapata,walk,1.41,13,False,True,Bytes,10,0.85,CoHo|Subway|Voyager,Stern Dining|Arrillaga,True,37,False,False,142,0.4,Lane|Y2E2,True,39,2,ACSR,41
5034,3,hs_interdisc,Xanadu,bike,4.15,14,True,True,Bytes,9,0.85,CODAB|TAP|Voyager,Stern Dining|Branner Dining,True,27,False,False,97,0.5,Huang|Green,False,38,0,AOERC,51
5035,4,hs_interdisc,EVGR,bike,5.42,14,True,True,CoHo,9,0.85,Bytes|Panda|Coupa GSB,EVGR Dining|FloMo Dining,False,31,False,False,80,0.5,Huang|Lathrop,False,36,2,ACSR,56
5036,3,hs_humanities,Kappa Alpha Theta,bike,4.35,16,False,True,CoHo,9,0.85,Voyager|Bytes|Olives,Stern Dining|Lakeside,True,35,False,False,92,0.65,Y2E2|Lathrop,False,35,4,ACSR,53
5037,2,hs_social,Synergy,bike,4.61,17,False,False,,7,0.85,Panda|TAP|Subway,Stern Dining|Branner Dining,True,28,False,False,126,0.65,Green|Y2E2,False,37,2,AOERC,47
5038,2,hs_social,Kimball,bike,4.97,14,False,True,Coupa GSB,8,0.85,Subway|Olives|Coupa GSB,Casper|EVGR Dining,True,22,False,False,101,0.65,Y2E2|Lathrop,False,34,5,ACSR,50
5039,1,engineering,Ujamaa,bike,4.02,17,False,True,Bytes,8,0.85,TAP|Treehouse|Subway,Lakeside|Branner Dining,False,38,False,False,65,0.4,Huang|Green,False,33,1,AOERC,66
5040,3,hs_social,Sally Ride,bike,5.34,15,False,False,,7,0.85,Coupa Y2E2|CoHo|CODAB,Stern Dining|Wilbur Dining,True,32,False,False,106,0.65,Lathrop|Y2E2,True,44,2,ACSR,58
5041,3,hs_social,Otero,bike,5.6,15,True,False,,8,0.85,Treehouse|CoHo|Voyager,Wilbur Dining|Stern Dining,True,31,False,False,59,0.65,Huang|Lathrop,True,40,4,ACSR,51
5042,2,hs_social,Kappa Sigma,walk,1.65,17,False,True,Coupa GSB,7,0.85,Panda|Coupa Y2E2|Coupa GSB,Stern Dining|Wilbur Dining,True,13,False,False,90,0.65,Huang|Lathrop,True,36,0,AOERC,46
5043,4,hs_natural,Toussaint,bike,5.73,14,False,True,Starbucks,4,0.85,Coupa GSB|TAP|CoHo,Stern Dining|EVGR Dining,True,26,False,False,153,0.5,Huang|Lathrop,False,55,0,ACSR,74
5044,3,hs_interdisc,Otero,walk,1.56,14,True,False,,9,0.85,Coupa GSB|Panda|Treehouse,Wilbur Dining|Lakeside,True,28,False,False,138,0.5,Y2E2|Lathrop,True,43,6,ACSR,57
5045,4,engineering,Okada,walk,1.32,13,False,True,Coupa Y2E2,11,0.85,Subway|Coupa Y2E2|Panda,Wilbur Dining|Arrillaga,True,24,False,False,122,0.4,Y2E2|Green,True,61,2,ACSR,64
5046,3,engineering,ZAP,bike,5.29,19,True,True,Coupa Y2E2,12,0.85,Panda|TAP|Bytes,Stern Dining|Wilbur Dining,False,28,False,False,77,0.4,Green|Y2E2,False,33,2,ACSR,96
5047,1,engineering,Burbank,bike,4.31,16,True,True,Coupa Green,6,0.85,CoHo|Voyager|Olives,Stern Dining|FloMo Dining,False,12,False,False,126,0.4,Y2E2|Huang,True,28,2,ACSR,23
5048,2,engineering,Faisan,bike,4.7,15,True,True,CoHo,8,0.85,CoHo|Panda|Forbes,FloMo Dining|Wilbur Dining,False,36,False,False,68,0.4,Huang|Green,True,33,2,AOERC,78
5049,1,engineering,Castano,bike,5.52,14,False,False,,10,0.85,CODAB|Coupa GSB|Treehouse,Casper|Wilbur Dining,True,18,False,False,147,0.4,Lathrop|Huang,True,27,1,ACSR,55
5050,1,engineering,Castano,bike,4.93,16,True,True,CoHo,5,0.85,Forbes|Coupa GSB|CoHo,Casper|Arrillaga,True,37,False,False,106,0.4,Green|Y2E2,False,42,0,ACSR,71
5051,2,hs_interdisc,Roble Hall,bike,4.85,16,True,True,Coupa GSB,9,0.85,Voyager|TAP|Treehouse,Lakeside|Stern Dining,True,25,False,False,104,0.5,Huang|Lane,False,41,2,AOERC,38
5052,2,hs_humanities,Loro,bike,5.7,13,False,False,,8,0.85,Panda|Coupa GSB|Treehouse,FloMo Dining|EVGR Dining,True,24,False,False,165,0.65,Lathrop|Green,True,46,0,AOERC,56
5053,2,engineering,Trancos,bike,5.77,16,True,True,Coupa Green,3,0.85,Treehouse|Coupa Y2E2|Coupa GSB,Wilbur Dining|Casper,True,27,False,False,117,0.4,Y2E2|Huang,True,61,2,ACSR,65
5054,4,engineering,Pi Beta Phi,walk,1.4,12,False,False,,8,0.85,Panda|TAP|CoHo,Stern Dining|Casper,True,42,False,False,108,0.4,Green|Lathrop,False,23,1,ACSR,58
5055,2,hs_humanities,Loro,bike,4.83,15,True,False,,7,0.85,Subway|TAP|Panda,FloMo Dining|Wilbur Dining,True,32,False,False,120,0.65,Lathrop|Green,False,37,0,AOERC,72
5056,1,hs_social,Ujamaa,walk,1.46,12,False,False,,10,0.85,Panda|Coupa Y2E2|CoHo,Lakeside|Casper,False,42,False,False,124,0.65,Y2E2|Huang,True,34,0,AOERC,52
5057,3,hs_social,Govco Suites,bike,4.2,12,False,True,Bytes,7,0.85,Voyager|CoHo|Coupa Y2E2,Ricker|Lakeside,True,19,True,False,91,0.65,Huang|Lathrop,True,29,0,AOERC,72
5058,4,hs_interdisc,Kimball,bike,5.06,16,True,False,,6,0.85,Voyager|Subway|CODAB,Casper|FloMo Dining,True,26,False,False,117,0.5,Y2E2|Lane,True,54,4,ACSR,61
5059,1,hs_social,Cardenal,bike,4.48,14,False,True,CoHo,9,0.85,Voyager|CODAB|Coupa Y2E2,FloMo Dining|Stern Dining,False,26,False,False,122,0.65,Lane|Lathrop,True,60,3,AOERC,73
5060,3,engineering,Meier,bike,5.76,16,False,False,,6,0.85,Olives|Forbes|CoHo,Lakeside|FloMo Dining,True,25,False,False,116,0.4,Huang|Y2E2,True,28,0,AOERC,82
5061,2,hs_interdisc,Toyon,bike,5.78,18,False,False,,9,0.85,CoHo|Subway|Coupa GSB,Branner Dining|Wilbur Dining,False,33,False,False,80,0.5,Huang|Y2E2,True,43,0,ACSR,33
5062,2,engineering,576 Alvarado,bike,4.65,15,True,False,,9,0.85,Olives|Coupa GSB|Treehouse,Stern Dining|Wilbur Dining,False,18,False,False,152,0.4,Green|Huang,True,28,0,ACSR,51
5063,1,hs_social,Castano,bike,4.12,18,False,False,,9,0.85,Olives|Forbes|CODAB,Casper|Arrillaga,True,38,False,False,153,0.65,Green|Y2E2,True,24,3,ACSR,30
5064,1,hs_social,Soto,bike,4.7,14,True,True,CoHo,10,0.85,Panda|Bytes|Coupa GSB,Wilbur Dining|Casper,True,24,False,False,169,0.65,Huang|Lathrop,True,46,3,ACSR,66
5065,4,hs_interdisc,Synergy,bike,5.3,16,True,True,Coupa GSB,5,0.85,Subway|TAP|Coupa Green,Stern Dining|Casper,True,34,False,False,114,0.5,Huang|Lathrop,True,44,4,AOERC,69
5066,3,engineering,Govco Suites,bike,5.76,15,True,True,CODAB,7,0.85,Coupa Green|Treehouse|Subway,Ricker|Arrillaga,False,24,True,False,106,0.4,Huang|Y2E2,False,22,2,AOERC,44
5067,3,hs_social,Mirrielees,bike,4.36,12,True,False,,6,0.85,Treehouse|Subway|Panda,EVGR Dining|Arrillaga,True,27,False,False,120,0.65,Green|Lane,True,42,0,ACSR,38
5068,4,hs_humanities,Phi Kappa Psi,bike,4.14,14,True,True,Coupa Green,10,0.85,Olives|Treehouse|Panda,Stern Dining|Casper,True,38,False,False,113,0.65,Lathrop|Huang,False,45,5,ACSR,44
5069,1,hs_interdisc,Otero,bike,4.83,15,True,True,Coupa Green,5,0.85,Treehouse|Coupa Y2E2|Bytes,Wilbur Dining|Stern Dining,False,26,False,False,153,0.5,Y2E2|Lathrop,True,40,0,ACSR,68
5070,3,hs_interdisc,Robert Moore North,bike,5.15,16,False,False,,9,0.85,Coupa Green|Coupa GSB|Voyager,Stern Dining|Branner Dining,False,26,False,False,66,0.5,Lane|Y2E2,False,26,2,AOERC,20
5071,2,hs_interdisc,Roble Hall,bike,4.76,12,False,True,Starbucks,5,0.85,Coupa Y2E2|Treehouse|Subway,Lakeside|EVGR Dining,True,24,False,False,159,0.5,Y2E2|Huang,False,27,2,AOERC,20
