course_code,subject,title,units_min,units_max,term,section_num,component,max_enrolled,curr_enrolled,building,days,start_time,end_time,start_date,end_date,school,level_num,level,section_id,is_anchor
254,PHIL,Modal Logic (PHIL 154),4,4,2025-2026 Spring,1,LEC,15,3,Littlefield 104,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,254,mid,PHIL-254-LEC-01,True
261C,PHIL,"What Makes a Good Explanation? Philosophical, Psychological and Computational Perspectives (PHIL 161C)",4,4,2025-2026 Spring,1,LEC,25,1,100-101K,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,261,mid,PHIL-261C-LEC-01,True
262,PHIL,Philosophy of Mathematics (PHIL 162),4,4,2025-2026 Spring,1,SEM,20,1,200-202,"Tuesday,Thursday",7:30:00 PM,8:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,262,mid,PHIL-262-SEM-01,True
273A,PHIL,Moral Psychology (PHIL 173A),4,4,2025-2026 Spring,1,LEC,30,2,100-101K,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,273,mid,PHIL-273A-LEC-01,True
279B,PHIL,"Feminist Ethics (FEMGEN 179B, PHIL 179B)",4,4,2025-2026 Spring,1,LEC,20,3,Lathrop 298,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,PHIL-279B-LEC-01,True
280,PHIL,Metaphysics (PHIL 180),4,4,2025-2026 Spring,1,LEC,30,2,60-109,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,280,mid,PHIL-280-LEC-01,True
281C,PHIL,Linguistic Justice (PHIL 181C),4,4,2025-2026 Spring,1,LEC,30,5,Littlefield 107,Tuesday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,281,mid,PHIL-281C-LEC-01,True
284P,PHIL,Philosophy of Probability (PHIL 184P),4,4,2025-2026 Spring,1,LEC,30,3,200-034,"Tuesday,Thursday",4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,284,mid,PHIL-284P-LEC-01,True
317C,PHIL,Plato's Ethics and Metaethics,2,4,2025-2026 Spring,1,SEM,12,6,460-301,Wednesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,317,advanced,PHIL-317C-SEM-01,True
333,PHIL,"Philosophy, Literature, and the Arts Core Seminar (ARTHIST 433A, DLCL 333, ENGLISH 333, MUSIC 332)",3,5,2025-2026 Spring,1,SEM,12,6,90-92Q,Tuesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,333,advanced,PHIL-333-SEM-01,True
359,PHIL,Logic Spring Seminar,2,4,2025-2026 Spring,1,SEM,14,12,90-92Q,Wednesday,4:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,359,advanced,PHIL-359-SEM-01,True
387,PHIL,"Phil of Action Seminar: Human Agency in a Social World: Shared Agency, Social Rules and Institutions",2,4,2025-2026 Spring,1,SEM,8,4,120-414,Tuesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,387,advanced,PHIL-387-SEM-01,True
1SI,MUSIC,Introduction to Indian Classical Music,1,1,2025-2026 Spring,1,ACT,20,11,Braun 103,Tuesday,7:30:00 PM,8:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,1,seminar,MUSIC-1SI-ACT-01,True
18B,MUSIC,"Jazz History and Appreciation: Advanced Level (AFRICAAM 18B, AMSTUD 18B)",3,3,2025-2026 Spring,1,LEC,30,0,,,,,,,hs_humanities,18,intro,MUSIC-18B-LEC-01,True
19B,MUSIC,Intermediate Music Theory,3,3,2025-2026 Spring,3,DIS,80,5,Departmental Room,Friday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,19,seminar,MUSIC-19B-DIS-03,False
19B,MUSIC,Intermediate Music Theory,3,3,2025-2026 Spring,1,LEC,40,10,Braun 103,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,19,intro,MUSIC-19B-LEC-01,True
22,MUSIC,Intermediate Tonal Theory,3,3,2025-2026 Spring,1,LEC,20,7,DINKG10,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,22,intro,MUSIC-22-LEC-01,True
23,MUSIC,Advanced Tonal Theory,3,3,2025-2026 Spring,1,LEC,20,6,Braun 105,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,23,intro,MUSIC-23-LEC-01,True
25,MUSIC,Decoding Anime,3,3,2025-2026 Spring,1,SEM,30,16,DINKG10,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,25,seminar,MUSIC-25-SEM-01,True
26N,MUSIC,Japanese Arts: a Creative Exploration,3,3,2025-2026 Spring,1,ISF,16,10,Braun 102,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,26,seminar,MUSIC-26N-ISF-01,True
31N,MUSIC,Behind the Big Drums: Exploring Taiko (ASNAMST 31N),3,3,2025-2026 Spring,1,ISF,12,8,Braun 131,Monday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,31,seminar,MUSIC-31N-ISF-01,True
31N,MUSIC,Behind the Big Drums: Exploring Taiko (ASNAMST 31N),3,3,2025-2026 Spring,1,ISF,12,8,Braun Rehearsal Hall,Wednesday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,31,seminar,MUSIC-31N-ISF-01,True
42,MUSIC,Music History Since 1830,4,4,2025-2026 Spring,1,LEC,20,12,Braun 102,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,42,intro,MUSIC-42-LEC-01,True
72D,MUSIC,Jazz Piano Class,1,1,2025-2026 Spring,1,PRA,15,9,Braun 111,Monday,5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,72,seminar,MUSIC-72D-PRA-01,True
72G,MUSIC,Gu-Zheng Class,1,1,2025-2026 Spring,1,PRA,15,14,DINKG10,Wednesday,7:30:00 PM,9:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,72,seminar,MUSIC-72G-PRA-01,True
74C,MUSIC,Classical Guitar Class,1,1,2025-2026 Spring,3,PRA,16,8,Braun 211,Tuesday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,74,seminar,MUSIC-74C-PRA-03,True
74C,MUSIC,Classical Guitar Class,1,1,2025-2026 Spring,2,PRA,16,14,Braun 211,Tuesday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,74,seminar,MUSIC-74C-PRA-02,True
74C,MUSIC,Classical Guitar Class,1,1,2025-2026 Spring,1,PRA,16,9,Braun 211,Tuesday,9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,74,seminar,MUSIC-74C-PRA-01,True
106B,MUSIC,Concert Stagecraft,2,4,2025-2026 Spring,1,PRA,8,3,Knoll 317,Monday,3:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,106,intro,MUSIC-106B-PRA-01,True
110,MUSIC,"Music in Psychic and Social Life (ANTHRO 112, PSYC 110, TAPS 110M)",3,3,2025-2026 Spring,1,WKS,12,11,Braun 102,Friday,12:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,110,intro,MUSIC-110-WKS-01,True
112,MUSIC,Film Scoring,3,3,2025-2026 Spring,1,SEM,45,17,Braun 103,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,112,intro,MUSIC-112-SEM-01,True
116J,MUSIC,"Studies in Ethnomusicology: Listening to the Local: Music Ethnography of the Bay Area (AMSTUD 116J, ANTHRO 146J, CSRE 146J, MUSIC 216J)",3,5,2025-2026 Spring,1,SEM,10,6,Braun 102,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,116,intro,MUSIC-116J-SEM-01,True
120DZ,MUSIC,Jazz Improvisation,0,0,2025-2026 Spring,1,PRA,30,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,120,intro,MUSIC-120DZ-PRA-01,True
120EZ,MUSIC,Advanced Jazz Improvisation,0,0,2025-2026 Spring,1,PRA,30,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,120,intro,MUSIC-120EZ-PRA-01,True
122C,MUSIC,Introduction to Post-Tonal Analysis,4,4,2025-2026 Spring,1,LEC,12,9,Braun 105,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,122,intro,MUSIC-122C-LEC-01,True
123C,MUSIC,Undergraduate Seminar in Composition: World Music,1,2,2025-2026 Spring,1,SEM,15,6,Braun 105,Tuesday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,123,intro,MUSIC-123C-SEM-01,True
127C,MUSIC,Band Arranging,3,3,2025-2026 Spring,1,SEM,20,3,Departmental Room,Monday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,127,intro,MUSIC-127C-SEM-01,True
128A,MUSIC,Research Practicum in Interdisciplinary Piano Performance Applications (MUSIC 428),1,3,2025-2026 Spring,1,SEM,8,6,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,128,intro,MUSIC-128A-SEM-01,True
132,MUSIC,"Music Education: Then, Now, and Then Again (EDUC 132)",3,3,2025-2026 Spring,1,SEM,50,0,,,,,,,hs_humanities,132,intro,MUSIC-132-SEM-01,True
144J,MUSIC,Studies in Music of the Romantic Period: The Faust Legend in Romantic Music (MUSIC 244J),3,4,2025-2026 Spring,1,SEM,16,6,Braun 131,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,144,intro,MUSIC-144J-SEM-01,True
151B,MUSIC,Red Vest Band,1,1,2025-2026 Spring,2,PRA,100,4,Departmental Room,Thursday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,151,intro,MUSIC-151B-PRA-02,True
151B,MUSIC,Red Vest Band,1,1,2025-2026 Spring,2,PRA,100,4,Departmental Room,Tuesday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,151,intro,MUSIC-151B-PRA-02,True
151B,MUSIC,Red Vest Band,1,1,2025-2026 Spring,1,PRA,100,33,Departmental Room,Monday,7:30:00 PM,8:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,151,intro,MUSIC-151B-PRA-01,True
159,MUSIC,Early Music Singers,1,1,2025-2026 Spring,1,PRA,30,5,Campbell Recital Hall,Wednesday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,159,intro,MUSIC-159-PRA-01,True
159KZ,MUSIC,Stanford Facsimile Singers,0,0,2025-2026 Spring,1,PRA,30,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,159,intro,MUSIC-159KZ-PRA-01,True
160,MUSIC,Stanford Symphony Orchestra,1,1,2025-2026 Spring,1,PRA,120,49,Bing Concert Hall Stage,"Monday,Thursday",7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,160,intro,MUSIC-160-PRA-01,True
160A,MUSIC,Stanford Philharmonia,1,1,2025-2026 Spring,1,PRA,60,27,Bing Concert Hall Studio,Tuesday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,160,intro,MUSIC-160A-PRA-01,True
160AZ,MUSIC,Stanford Philharmonia,0,0,2025-2026 Spring,1,PRA,25,9,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,160,intro,MUSIC-160AZ-PRA-01,True
160C,MUSIC,Stanford Baroque Soloists,1,1,2025-2026 Spring,1,PRA,15,10,Braun Rehearsal Hall,Wednesday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,160,intro,MUSIC-160C-PRA-01,True
160Z,MUSIC,Stanford Symphony Orchestra,0,0,2025-2026 Spring,1,PRA,25,21,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,160,intro,MUSIC-160Z-PRA-01,True
161A,MUSIC,Stanford Wind Symphony,1,1,2025-2026 Spring,1,PRA,40,15,Bing Concert Hall Stage,Tuesday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,161,intro,MUSIC-161A-PRA-01,True
161A,MUSIC,Stanford Wind Symphony,1,1,2025-2026 Spring,1,PRA,40,15,Departmental Room,Thursday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,161,intro,MUSIC-161A-PRA-01,True
161B,MUSIC,Jazz Orchestra,1,1,2025-2026 Spring,1,PRA,25,18,Dinkelspiel Auditorium,"Monday,Wednesday",4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,161,intro,MUSIC-161B-PRA-01,True
161E,MUSIC,Stanford Afro-Latin Jazz Orchestra (AFRICAAM 161E),1,1,2025-2026 Spring,1,PRA,50,5,Littlefield 107,Wednesday,8:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,161,intro,MUSIC-161E-PRA-01,True
162,MUSIC,Symphonic Chorus,1,1,2025-2026 Spring,1,PRA,80,4,Braun 103,Wednesday,5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,162,intro,MUSIC-162-PRA-01,True
162,MUSIC,Symphonic Chorus,1,1,2025-2026 Spring,1,PRA,80,4,Campbell Recital Hall,Monday,7:30:00 PM,10:00:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,162,intro,MUSIC-162-PRA-01,True
163,MUSIC,Memorial Church Choir,1,1,2025-2026 Spring,1,PRA,25,3,Campbell Recital Hall,Thursday,6:30:00 PM,8:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,163,intro,MUSIC-163-PRA-01,True
165,MUSIC,Chamber Chorale,1,1,2025-2026 Spring,1,PRA,28,13,Braun Rehearsal Hall,Thursday,7:00:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,165,intro,MUSIC-165-PRA-01,True
165,MUSIC,Chamber Chorale,1,1,2025-2026 Spring,1,PRA,28,13,Campbell Recital Hall,Tuesday,7:30:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,165,intro,MUSIC-165-PRA-01,True
166A,MUSIC,Stanford Cello Choir,1,1,2025-2026 Spring,1,PRA,30,10,Braun Rehearsal Hall,Friday,4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,166,intro,MUSIC-166A-PRA-01,True
166A,MUSIC,Stanford Cello Choir,1,1,2025-2026 Spring,1,PRA,30,10,Dinkelspiel Auditorium,Tuesday,4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,166,intro,MUSIC-166A-PRA-01,True
167,MUSIC,University Singers,1,1,2025-2026 Spring,1,PRA,50,11,Braun Rehearsal Hall,Tuesday,6:30:00 PM,9:30:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,167,intro,MUSIC-167-PRA-01,True
169,MUSIC,Stanford Taiko,1,1,2025-2026 Spring,1,PRA,20,16,Braun Rehearsal Hall,,9:30:00 PM,11:00:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,169,intro,MUSIC-169-PRA-01,True
169,MUSIC,Stanford Taiko,1,1,2025-2026 Spring,1,PRA,20,16,Dinkelspiel Auditorium,"Monday,Thursday",8:00:00 PM,11:00:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,169,intro,MUSIC-169-PRA-01,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,53,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-53,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,39,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-39,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,35,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-35,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,24,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-24,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,25,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-25,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,23,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-23,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,1,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-01,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,19,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-19,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,20,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-20,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,13,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-13,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,16,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-16,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,5,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-05,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,4,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-04,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,6,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-06,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,45,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-45,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,44,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-44,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,41,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-41,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,42,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-42,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,47,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-47,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,40,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-40,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,50,PRA,11,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-50,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,33,PRA,11,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-33,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,49,PRA,11,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-49,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,2,PRA,11,7,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-02,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,10,PRA,11,8,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-10,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,12,PRA,20,8,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-12,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,54,PRA,11,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-54,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,48,PRA,11,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-48,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,8,PRA,11,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-08,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,17,PRA,11,4,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-17,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,36,PRA,11,7,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-36,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,14,PRA,11,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-14,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,15,PRA,11,8,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-15,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,7,PRA,25,5,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-07,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,31,PRA,11,9,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-31,True
171,MUSIC,Chamber Music,1,1,2025-2026 Spring,28,PRA,11,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171-PRA-28,True
171Z,MUSIC,Chamber Music,0,0,2025-2026 Spring,49,PRA,10,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171Z-PRA-49,True
171Z,MUSIC,Chamber Music,0,0,2025-2026 Spring,40,PRA,10,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171Z-PRA-40,True
171Z,MUSIC,Chamber Music,0,0,2025-2026 Spring,48,PRA,10,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,171,intro,MUSIC-171Z-PRA-48,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,2,LAB,12,3,Campbell Recital Hall,Thursday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-02,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,1,LAB,12,6,Campbell Recital Hall,Wednesday,10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-01,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,4,LAB,12,5,Campbell Recital Hall,Friday,10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-04,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,3,LAB,12,2,Campbell Recital Hall,Wednesday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-03,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,5,LAB,12,4,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-05,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,7,LAB,12,4,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-07,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,6,LAB,12,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172A-LAB-06,True
172A,MUSIC,Piano,1,3,2025-2026 Spring,9,PRA,999,27,,,,,,,hs_humanities,172,intro,MUSIC-172A-PRA-09,False
172B,MUSIC,Organ,1,3,2025-2026 Spring,1,PRA,7,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172B-PRA-01,True
172D,MUSIC,Jazz Piano,1,3,2025-2026 Spring,1,PRA,5,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,172,intro,MUSIC-172D-PRA-01,True
174A,MUSIC,Violin,1,3,2025-2026 Spring,3,PRA,10,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174A-PRA-03,True
174A,MUSIC,Violin,1,3,2025-2026 Spring,5,PRA,8,4,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174A-PRA-05,True
174A,MUSIC,Violin,1,3,2025-2026 Spring,6,PRA,12,6,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174A-PRA-06,True
174A,MUSIC,Violin,1,3,2025-2026 Spring,1,PRA,12,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174A-PRA-01,True
174B,MUSIC,Viola,1,3,2025-2026 Spring,2,PRA,6,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174B-PRA-02,True
174C,MUSIC,Violoncello,1,3,2025-2026 Spring,1,PRA,20,8,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174C-PRA-01,True
174C,MUSIC,Violoncello,1,3,2025-2026 Spring,2,PRA,20,9,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174C-PRA-02,True
174G,MUSIC,Harp,1,3,2025-2026 Spring,1,PRA,6,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174G-PRA-01,True
174J,MUSIC,Jazz & Contemporary Guitar,1,3,2025-2026 Spring,1,PRA,8,4,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,174,intro,MUSIC-174J-PRA-01,True
175A,MUSIC,Flute,1,3,2025-2026 Spring,3,PRA,15,0,,,,,,,hs_humanities,175,intro,MUSIC-175A-PRA-03,True
175A,MUSIC,Flute,1,3,2025-2026 Spring,2,PRA,15,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,175,intro,MUSIC-175A-PRA-02,True
